id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores,home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_points,away_line_scores,away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
401264083,2020,14,regular,2020-12-05T20:30:00.000Z,0.0,False,True,,3852.0,Navy-Marine Corps Memorial Stadium,2426,Navy,American Athletic,6.0,"[0, 3, 3, 0]",0.0822892438412251,1352.0,1339.0,202,Tulsa,American Athletic,19.0,"[0, 6, 7, 6]",0.9177107561587748,1526.0,1539.0,4.2803184943,https://www.youtube.com/watch?v=V-s6MRlF69Y,
401247337,2020,14,regular,2020-12-05T20:30:00.000Z,0.0,False,True,,3832.0,Memorial Stadium,356,Illinois,Big Ten,21.0,"[7, 7, 0, 7]",0.1346136081224777,1408.0,1421.0,2294,Iowa,Big Ten,35.0,"[0, 13, 8, 14]",0.8653863918775222,1921.0,1908.0,4.0626100614,https://www.youtube.com/watch?v=mZtBC8flBLU,
401234656,2020,14,regular,2020-12-05T20:30:00.000Z,0.0,False,True,,3923.0,Scott Stadium,258,Virginia,ACC,43.0,"[6, 14, 10, 13]",0.9468739141462869,1540.0,1559.0,103,Boston College,ACC,32.0,"[7, 10, 0, 15]",0.0531260858537132,1523.0,1504.0,4.8846435798,https://www.youtube.com/watch?v=dya5ZsKFPWE,
401236034,2020,14,regular,2020-12-05T20:30:00.000Z,0.0,False,True,,3772.0,Jack Trice Stadium,66,Iowa State,Big 12,42.0,"[7, 14, 14, 7]",0.9989633682258132,1819.0,1899.0,277,West Virginia,Big 12,6.0,"[0, 0, 0, 6]",0.0010366317741866,1652.0,1572.0,2.7754710953,https://www.youtube.com/watch?v=BxU02w9tY-k,
401249424,2020,14,regular,2020-12-05T21:00:00.000Z,0.0,False,True,,3765.0,Husky Stadium,264,Washington,Pac-12,26.0,"[0, 3, 13, 10]",0.2809015281435332,1756.0,1724.0,24,Stanford,Pac-12,31.0,"[14, 10, 7, 0]",0.7190984718564668,1449.0,1481.0,4.3643968249,https://www.youtube.com/watch?v=CYQxf-5-NYA,
401234659,2020,14,regular,2020-12-05T21:00:00.000Z,0.0,False,True,,3670.0,Carter-Finley Stadium,152,NC State,ACC,23.0,"[3, 17, 0, 3]",0.1324784943035209,1428.0,1438.0,59,Georgia Tech,ACC,13.0,"[0, 7, 3, 3]",0.867521505696479,1324.0,1314.0,5.6297965428,https://www.youtube.com/watch?v=pUoxoGtmg60,
401237514,2020,14,regular,2020-12-05T22:30:00.000Z,0.0,False,False,,3654.0,Brooks Stadium,324,Coastal Carolina,Sun Belt,22.0,"[6, 7, 3, 6]",0.937412319848878,1705.0,1722.0,252,BYU,FBS Independents,17.0,"[0, 14, 3, 0]",0.0625876801511219,1967.0,1950.0,6.0347994713,https://www.youtube.com/watch?v=1IiKh8p-zDE,
401261675,2020,14,regular,2020-12-05T23:00:00.000Z,0.0,False,False,,3608.0,Paulson Stadium,290,Georgia Southern,Sun Belt,20.0,"[0, 10, 0, 10]",0.9045677357863604,1464.0,1521.0,2226,Florida Atlantic,Conference USA,3.0,"[0, 0, 3, 0]",0.0954322642136396,1653.0,1596.0,5.5669659936,,
401249033,2020,14,regular,2020-12-05T23:00:00.000Z,0.0,False,True,,3935.0,Spartan Stadium,23,San José State,Mountain West,35.0,"[21, 0, 7, 7]",0.8963846849228154,1486.0,1500.0,62,Hawai'i,Mountain West,24.0,"[0, 10, 7, 7]",0.1036153150771845,1412.0,1398.0,3.6909448204,https://www.youtube.com/watch?v=YBuxPHmvthg,
401249423,2020,14,regular,2020-12-06T00:00:00.000Z,0.0,False,True,,3831.0,California Memorial Stadium,25,California,Pac-12,21.0,"[7, 7, 7, 0]",0.0763040354363232,1425.0,1442.0,2483,Oregon,Pac-12,17.0,"[3, 14, 0, 0]",0.9236959645636768,1850.0,1833.0,8.7098772072,https://www.youtube.com/watch?v=wxTECZOETjE,
401249031,2020,14,regular,2020-12-06T00:00:00.000Z,0.0,False,True,,3932.0,Qualcomm Stadium,21,San Diego State,Mountain West,29.0,"[7, 16, 0, 6]",0.9117038614088988,1616.0,1618.0,36,Colorado State,Mountain West,17.0,"[0, 17, 0, 0]",0.0882961385911011,1346.0,1344.0,6.2713689092,https://www.youtube.com/watch?v=PpzDURJtjWU,
401249426,2020,14,regular,2020-12-06T00:00:00.000Z,0.0,False,True,,3619.0,Arizona Stadium,12,Arizona,Pac-12,13.0,"[10, 3, 0, 0]",0.0027130324485084,1360.0,1345.0,38,Colorado,Pac-12,24.0,"[0, 14, 7, 3]",0.9972869675514916,1457.0,1472.0,5.2886111143,https://www.youtube.com/watch?v=d5L3c395xA8,
401237153,2020,14,regular,2020-12-06T00:30:00.000Z,0.0,False,True,,3683.0,Commonwealth Stadium,96,Kentucky,SEC,41.0,"[10, 17, 7, 7]",0.9233632068935552,1537.0,1576.0,2579,South Carolina,SEC,18.0,"[3, 0, 7, 8]",0.0766367931064447,1374.0,1335.0,2.5120910192,https://www.youtube.com/watch?v=X-u4kK9-V7w,
401234657,2020,14,regular,2020-12-06T00:30:00.000Z,0.0,False,True,,3799.0,Lane Stadium,259,Virginia Tech,ACC,10.0,"[7, 3, 0, 0]",0.4098511314690263,1529.0,1505.0,228,Clemson,ACC,45.0,"[10, 7, 14, 14]",0.5901488685309737,2167.0,2191.0,1.7918340953,https://www.youtube.com/watch?v=gjYO2-6ecfY,
401265817,2020,14,regular,2020-12-06T01:00:00.000Z,0.0,False,True,,3958.0,Tiger Stadium,99,LSU,SEC,17.0,"[0, 14, 3, 0]",0.0004930017504409,1794.0,1743.0,333,Alabama,SEC,55.0,"[21, 24, 7, 3]",0.9995069982495592,2268.0,2319.0,0.2434398952,https://www.youtube.com/watch?v=3FXSpoTrUAU,
401236033,2020,14,regular,2020-12-06T01:00:00.000Z,0.0,False,True,,3835.0,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,27.0,"[3, 7, 7, 10]",0.8932067644594605,1959.0,1961.0,239,Baylor,Big 12,14.0,"[0, 0, 7, 7]",0.1067932355405395,1661.0,1659.0,2.5210442999,https://www.youtube.com/watch?v=chOFdVLmWF8,
401266134,2020,14,regular,2020-12-06T01:00:00.000Z,0.0,False,True,,3982.0,Wallace Wade Stadium,150,Duke,ACC,0.0,"[0, 0, 0, 0]",0.0004299059684682,1346.0,1242.0,2390,Miami,ACC,48.0,"[14, 7, 21, 6]",0.9995700940315316,1659.0,1763.0,1.5851261689,https://www.youtube.com/watch?v=ixWAMP9MIO8,
401249032,2020,14,regular,2020-12-06T02:00:00.000Z,0.0,False,True,,3816.0,Mackay Stadium,2440,Nevada,Mountain West,37.0,"[17, 7, 0, 13]",0.2584336540938443,1415.0,1443.0,278,Fresno State,Mountain West,26.0,"[7, 13, 0, 6]",0.7415663459061557,1516.0,1488.0,7.3749977495,https://www.youtube.com/watch?v=ycG8sMkwKMI,
401249034,2020,14,regular,2020-12-06T03:30:00.000Z,0.0,False,True,,3971.0,University Stadium,167,New Mexico,Mountain West,17.0,"[0, 10, 0, 7]",0.4258011164088373,1160.0,1172.0,2751,Wyoming,Mountain West,16.0,"[3, 10, 0, 3]",0.5741988835911627,1602.0,1590.0,5.3522201338,https://www.youtube.com/watch?v=EK0BFXG9woQ,
401249425,2020,14,regular,2020-12-06T03:30:00.000Z,0.0,False,True,,3947.0,Sun Devil Stadium,9,Arizona State,Pac-12,18.0,"[0, 3, 9, 6]",0.1510232959958739,1550.0,1534.0,26,UCLA,Pac-12,25.0,"[0, 17, 0, 8]",0.8489767040041261,1510.0,1526.0,8.4782980237,https://www.youtube.com/watch?v=vQ4P4A9eEEk,
401249422,2020,14,regular,2020-12-06T03:30:00.000Z,0.0,False,True,,587.0,Rice-Eccles Stadium,254,Utah,Pac-12,30.0,"[6, 10, 7, 7]",0.99752230317663,1668.0,1664.0,204,Oregon State,Pac-12,24.0,"[0, 10, 0, 14]",0.00247769682337,1423.0,1427.0,3.8005661847,https://www.youtube.com/watch?v=dQB5sIq3Dcw,
401266789,2020,14,regular,2020-12-06T17:00:00.000Z,0.0,False,True,,4418.0,Jerry Richardson Stadium,2429,Charlotte,Conference USA,19.0,"[0, 0, 7, 12]",0.0387656696706845,1340.0,1299.0,98,Western Kentucky,Conference USA,37.0,"[3, 14, 10, 10]",0.9612343303293156,1368.0,1409.0,3.0985038618,,
401249427,2020,14,regular,2020-12-07T00:30:00.000Z,0.0,False,True,,477.0,Los Angeles Memorial Coliseum,30,USC,Pac-12,38.0,"[28, 7, 3, 0]",0.9989437375280577,1639.0,1698.0,265,Washington State,Pac-12,13.0,"[0, 6, 0, 7]",0.0010562624719424,1600.0,1541.0,1.7769768475,https://www.youtube.com/watch?v=wwmYV-7zAPA,
401257813,2020,15,regular,2020-12-10T23:30:00.000Z,0.0,False,True,,3815.0,M. M. Roberts Stadium,2572,Southern Mississippi,Conference USA,45.0,"[10, 14, 14, 7]",0.9956171008047594,1226.0,1290.0,2226,Florida Atlantic,Conference USA,31.0,"[7, 10, 14, 0]",0.0043828991952405,1596.0,1532.0,6.0849586773,,
401261245,2020,15,regular,2020-12-11T00:00:00.000Z,0.0,False,True,,721.0,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,20.0,"[7, 0, 6, 7]",0.1287856341051659,1314.0,1305.0,221,Pittsburgh,ACC,34.0,"[3, 13, 7, 11]",0.871214365894834,1555.0,1564.0,4.3417576667,https://www.youtube.com/watch?v=fiXNmTeGaXg,
401257816,2020,15,regular,2020-12-11T23:00:00.000Z,0.0,False,True,,3946.0,Sun Bowl Stadium,2638,UTEP,Conference USA,43.0,"[7, 14, 0, 22]",0.9595250245319586,1079.0,1083.0,249,North Texas,Conference USA,45.0,"[7, 10, 14, 14]",0.0404749754680413,1208.0,1204.0,6.3436529486,https://www.youtube.com/watch?v=2ffiGCB0sXM,
401249429,2020,15,regular,2020-12-12T00:00:00.000Z,0.0,False,True,,3619.0,Arizona Stadium,12,Arizona,Pac-12,7.0,"[0, 7, 0, 0]",0.0008062805422054,1345.0,1167.0,9,Arizona State,Pac-12,70.0,"[21, 21, 21, 7]",0.9991937194577946,1534.0,1712.0,0.7917582203,https://www.youtube.com/watch?v=BGsgdR6sA9Y,
401249037,2020,15,regular,2020-12-12T03:00:00.000Z,0.0,False,True,,3935.0,Spartan Stadium,23,San José State,Mountain West,30.0,"[7, 0, 20, 3]",0.9517805872709756,1500.0,1513.0,2440,Nevada,Mountain West,20.0,"[10, 10, 0, 0]",0.0482194127290244,1443.0,1430.0,5.3459411261,https://www.youtube.com/watch?v=LOPgIscgXX4,
401247346,2020,15,regular,2020-12-12T17:00:00.000Z,0.0,False,True,,3632.0,Beaver Stadium,213,Penn State,Big Ten,39.0,"[3, 7, 15, 14]",0.9417057407220324,1684.0,1691.0,127,Michigan State,Big Ten,24.0,"[0, 21, 3, 0]",0.0582942592779677,1393.0,1386.0,5.7924892711,https://www.youtube.com/watch?v=wWDF3ZFKaZw,
401247344,2020,15,regular,2020-12-12T17:00:00.000Z,0.0,False,True,,3911.0,Ryan Field,77,Northwestern,Big Ten,28.0,"[0, 14, 14, 0]",0.9982998869223816,1622.0,1643.0,356,Illinois,Big Ten,10.0,"[3, 0, 0, 7]",0.0017001130776185,1421.0,1400.0,3.1566104631,https://www.youtube.com/watch?v=5--WlqPtFyk,
401266696,2020,15,regular,2020-12-12T17:00:00.000Z,0.0,False,True,,3873.0,Papa John's Cardinal Stadium,97,Louisville,ACC,45.0,"[0, 21, 7, 17]",0.9963489423826256,1518.0,1588.0,154,Wake Forest,ACC,21.0,"[7, 3, 3, 8]",0.0036510576173742,1605.0,1535.0,5.5348373843,https://www.youtube.com/watch?v=nIhH79LASPM,
401247342,2020,15,regular,2020-12-12T17:00:00.000Z,0.0,False,True,,3665.0,Maryland Stadium,120,Maryland,Big Ten,24.0,"[0, 3, 7, 14, 0]",0.4982477600870884,1323.0,1319.0,164,Rutgers,Big Ten,27.0,"[0, 0, 14, 10, 3]",0.5017522399129116,1336.0,1340.0,9.8784420787,https://www.youtube.com/watch?v=JK47TwyZ39A,
401249884,2020,15,regular,2020-12-12T17:00:00.000Z,0.0,False,True,,3912.0,Rynearson Stadium,2199,Eastern Michigan,Mid-American,41.0,"[10, 10, 14, 7]",0.8732232407087532,1380.0,1382.0,2459,Northern Illinois,Mid-American,33.0,"[10, 0, 14, 9]",0.1267767592912467,1207.0,1205.0,3.8947960396,,
401267161,2020,15,regular,2020-12-12T17:00:00.000Z,0.0,False,True,,3838.0,Faurot Field,142,Missouri,SEC,14.0,"[0, 14, 0, 0]",0.000765907977935,1627.0,1558.0,61,Georgia,SEC,49.0,"[14, 7, 21, 7]",0.9992340920220648,1876.0,1945.0,2.0061846112,https://www.youtube.com/watch?v=3nPc5Os8JFk,
401249885,2020,15,regular,2020-12-12T17:00:00.000Z,0.0,False,True,,3919.0,Scheumann Stadium,2050,Ball State,Mid-American,30.0,"[6, 7, 0, 17]",0.2204940463467403,1503.0,1504.0,2711,Western Michigan,Mid-American,27.0,"[3, 17, 7, 0]",0.7795059536532596,1516.0,1515.0,7.4814175072,,
401247345,2020,15,regular,2020-12-12T17:00:00.000Z,0.0,False,True,,3834.0,Memorial Stadium,158,Nebraska,Big Ten,17.0,"[0, 14, 0, 3]",0.2570228880807651,1508.0,1504.0,135,Minnesota,Big Ten,24.0,"[10, 7, 0, 7]",0.7429771119192349,1622.0,1626.0,6.5638452253,https://www.youtube.com/watch?v=afKXPRQ5x7Y,
401249428,2020,15,regular,2020-12-12T17:00:00.000Z,0.0,False,True,,3726.0,Folsom Field,38,Colorado,Pac-12,21.0,"[0, 14, 7, 0]",0.2438003747224132,1472.0,1451.0,254,Utah,Pac-12,38.0,"[7, 3, 14, 14]",0.7561996252775867,1664.0,1685.0,5.8906383737,https://www.youtube.com/watch?v=NPVSKMHVXxQ,
401267164,2020,15,regular,2020-12-12T17:00:00.000Z,0.0,False,True,,3887.0,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,3.0,"[3, 0, 0, 0]",0.0042771388297023,1408.0,1376.0,333,Alabama,SEC,52.0,"[10, 28, 7, 7]",0.9957228611702976,2319.0,2351.0,0.5431420528,https://www.youtube.com/watch?v=CgeSRxxg9RU,
401257815,2020,15,regular,2020-12-12T18:00:00.000Z,0.0,False,True,,3895.0,Rice Stadium,242,Rice,Conference USA,16.0,"[3, 10, 0, 3]",0.0019834917946096,1424.0,1421.0,5,UAB,Conference USA,21.0,"[0, 7, 14, 0]",0.9980165082053905,1503.0,1506.0,5.5192406025,,
401249886,2020,15,regular,2020-12-12T19:30:00.000Z,0.0,False,True,,3965.0,UB Stadium,2084,Buffalo,Mid-American,56.0,"[14, 21, 14, 7]",0.998812971418756,1697.0,1747.0,2006,Akron,Mid-American,7.0,"[0, 0, 0, 7]",0.001187028581244,956.0,906.0,1.1542518702,,
401207203,2020,15,regular,2020-12-12T20:00:00.000Z,0.0,True,False,,3806.0,Lincoln Financial Field,349,Army,FBS Independents,15.0,"[0, 3, 0, 12]",0.997548371605994,1554.0,1573.0,2426,Navy,American Athletic,0.0,"[0, 0, 0, 0]",0.0024516283940059,1339.0,1320.0,4.1640130362,https://www.youtube.com/watch?v=KR380ZECIfc,
401249883,2020,15,regular,2020-12-12T20:00:00.000Z,0.0,False,True,,3739.0,Glass Bowl,2649,Toledo,Mid-American,24.0,"[10, 7, 0, 7]",0.5621540907227895,1414.0,1415.0,2117,Central Michigan,Mid-American,23.0,"[7, 3, 13, 0]",0.4378459092772104,1408.0,1407.0,8.1808928691,,
401259671,2020,15,regular,2020-12-12T20:00:00.000Z,0.0,False,True,,6526.0,Hancock Whitney Stadium,2653,Troy,Sun Belt,38.0,"[3, 13, 7, 15]",0.0349403660012939,1430.0,1442.0,324,Coastal Carolina,Sun Belt,42.0,"[14, 7, 7, 14]",0.965059633998706,1722.0,1710.0,4.5514086263,https://www.youtube.com/watch?v=JO8DVInBTlk,
401250713,2020,15,regular,2020-12-12T20:30:00.000Z,0.0,False,True,,4727.0,McLane Stadium,239,Baylor,Big 12,3.0,"[0, 0, 0, 3]",0.000327207116735,1659.0,1537.0,197,Oklahoma State,Big 12,42.0,"[14, 14, 7, 7]",0.9996727928832648,1623.0,1745.0,1.762579316,https://www.youtube.com/watch?v=FQ8MT4M-khU,
401234661,2020,15,regular,2020-12-12T20:30:00.000Z,0.0,False,True,,3948.0,Hard Rock Stadium,2390,Miami,ACC,26.0,"[3, 7, 8, 8]",0.0114416259251233,1763.0,1656.0,153,North Carolina,ACC,62.0,"[21, 13, 7, 21]",0.9885583740748768,1756.0,1863.0,2.3388947311,https://www.youtube.com/watch?v=ee2pbhMY9Kk,
401264084,2020,15,regular,2020-12-12T20:30:00.000Z,0.0,False,True,,3805.0,Liberty Bowl Memorial Stadium,235,Memphis,American Athletic,30.0,"[3, 14, 10, 3]",0.5470821086817449,1557.0,1558.0,248,Houston,American Athletic,27.0,"[3, 3, 0, 21]",0.4529178913182551,1530.0,1529.0,5.7690185598,https://www.youtube.com/watch?v=-7XiADiyqEs,
401247347,2020,15,regular,2020-12-12T20:30:00.000Z,0.0,False,True,,3793.0,Kinnick Stadium,2294,Iowa,Big Ten,28.0,"[3, 3, 15, 7]",0.9977091003404118,1908.0,1958.0,275,Wisconsin,Big Ten,7.0,"[0, 0, 7, 0]",0.0022908996595881,1911.0,1861.0,6.7901781288,https://www.youtube.com/watch?v=2dZOs-J-MPY,
401266694,2020,15,regular,2020-12-12T21:00:00.000Z,0.0,False,True,,3697.0,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,56.0,"[28, 0, 14, 14]",0.9984514934051228,1231.0,1282.0,150,Duke,ACC,35.0,"[7, 14, 0, 14]",0.0015485065948772,1242.0,1191.0,3.5346343668,https://www.youtube.com/watch?v=TEaEDeG8rWs,
401267163,2020,15,regular,2020-12-12T21:00:00.000Z,0.0,False,True,,3973.0,Vanderbilt Stadium,238,Vanderbilt,SEC,17.0,"[7, 3, 0, 7]",0.0009517106728274,1113.0,1088.0,2633,Tennessee,SEC,42.0,"[7, 21, 7, 7]",0.9990482893271724,1479.0,1504.0,2.3872004914,https://www.youtube.com/watch?v=EGIOng_5YZM,
401249035,2020,15,regular,2020-12-12T23:00:00.000Z,0.0,False,True,,3984.0,War Memorial Stadium,2751,Wyoming,Mountain West,9.0,"[3, 0, 3, 3]",0.090160192544333,1590.0,1583.0,68,Boise State,Mountain West,17.0,"[7, 3, 7, 0]",0.909839807455667,1701.0,1708.0,3.8738726681,https://www.youtube.com/watch?v=Rolc36k1pWI,
401215309,2020,15,regular,2020-12-12T23:00:00.000Z,0.0,False,True,,3608.0,Paulson Stadium,290,Georgia Southern,Sun Belt,26.0,"[7, 10, 0, 9]",0.8097737767601838,1521.0,1522.0,2026,Appalachian State,Sun Belt,34.0,"[0, 7, 10, 17]",0.1902262232398162,1729.0,1728.0,6.8390484562,,
401251100,2020,15,regular,2020-12-13T00:00:00.000Z,0.0,False,True,,3634.0,Ben Hill Griffin Stadium,57,Florida,SEC,34.0,"[7, 10, 14, 3]",0.315335289348361,1891.0,1877.0,99,LSU,SEC,37.0,"[7, 17, 3, 10]",0.684664710651639,1743.0,1757.0,10.2613616798,https://www.youtube.com/watch?v=OszNzKK1Efo,
401266711,2020,15,regular,2020-12-13T00:00:00.000Z,0.0,False,False,,3616.0,Amon G. Carter Stadium,2628,TCU,Big 12,52.0,"[10, 21, 14, 7]",0.9988781967088958,1621.0,1719.0,2348,Louisiana Tech,Conference USA,10.0,"[0, 0, 3, 7]",0.0011218032911042,1437.0,1339.0,1.5728035815,https://www.youtube.com/watch?v=vcCWmYb-mgQ,
401260157,2020,15,regular,2020-12-13T00:30:00.000Z,0.0,False,True,,3693.0,Davis Wade Stadium,344,Mississippi State,SEC,10.0,"[0, 3, 0, 7]",0.0010628433398139,1461.0,1460.0,2,Auburn,SEC,24.0,"[3, 3, 3, 15]",0.998937156660186,1804.0,1805.0,5.152536809,https://www.youtube.com/watch?v=kRQi7zWK87E,
401249431,2020,15,regular,2020-12-13T00:30:00.000Z,0.0,False,True,,1056.0,Rose Bowl,26,UCLA,Pac-12,38.0,"[7, 14, 14, 3]",0.95480807570342,1526.0,1529.0,30,USC,Pac-12,43.0,"[0, 10, 13, 20]",0.0451919242965801,1698.0,1695.0,8.3089845629,https://www.youtube.com/watch?v=r_ppEa7S6H8,
401234572,2020,15,regular,2020-12-13T01:00:00.000Z,0.0,False,True,,3799.0,Lane Stadium,259,Virginia Tech,ACC,33.0,"[3, 24, 3, 3]",0.9973178474128668,1505.0,1551.0,258,Virginia,ACC,15.0,"[7, 0, 8, 0]",0.0026821525871331,1559.0,1513.0,3.8051816691,https://www.youtube.com/watch?v=aqjsiscW-Ts,
401249432,2020,15,regular,2020-12-13T03:00:00.000Z,0.0,False,True,,3893.0,Reser Stadium,204,Oregon State,Pac-12,24.0,"[7, 7, 7, 3]",0.3344543317897942,1427.0,1426.0,24,Stanford,Pac-12,27.0,"[6, 3, 7, 11]",0.6655456682102058,1481.0,1482.0,8.2901095744,https://www.youtube.com/watch?v=O6A1y2Ot6o0,
401249435,2020,15,regular,2020-12-13T03:00:00.000Z,0.0,False,False,,3801.0,LaVell Edwards Stadium,252,BYU,FBS Independents,28.0,"[7, 10, 3, 8]",0.9500160056378568,1950.0,1951.0,21,San Diego State,Mountain West,14.0,"[14, 0, 0, 0]",0.0499839943621431,1618.0,1617.0,4.5597478229,https://www.youtube.com/watch?v=eS9khM2iGXI,
401249036,2020,15,regular,2020-12-13T03:30:00.000Z,0.0,False,True,,3971.0,University Stadium,167,New Mexico,Mountain West,49.0,"[7, 14, 7, 21]",0.96958380298243,1172.0,1214.0,278,Fresno State,Mountain West,39.0,"[7, 17, 7, 8]",0.0304161970175701,1488.0,1446.0,6.0220047178,https://www.youtube.com/watch?v=d40Izs2XD5Q,
401249038,2020,15,regular,2020-12-13T04:00:00.000Z,0.0,False,True,,3610.0,Aloha Stadium,62,Hawai'i,Mountain West,38.0,"[7, 14, 14, 3]",0.7560843429400145,1398.0,1413.0,2439,UNLV,Mountain West,21.0,"[0, 7, 14, 0]",0.2439156570599855,1149.0,1134.0,2.3619044448,https://www.youtube.com/watch?v=pF4caZP-xv8,
401240101,2020,16,regular,2020-12-19T00:00:00.000Z,0.0,False,True,,3775.0,Joan C. Edwards Stadium,276,Marshall,Conference USA,13.0,"[0, 0, 7, 6]",0.0235091621897288,1582.0,1557.0,5,UAB,Conference USA,22.0,"[3, 6, 0, 13]",0.9764908378102712,1506.0,1531.0,5.2927092605,https://www.youtube.com/watch?v=pXK_BgGINb0,
401249854,2020,16,regular,2020-12-19T00:30:00.000Z,0.0,True,True,,3727.0,Ford Field,2084,Buffalo,Mid-American,28.0,"[14, 7, 7, 0]",0.1711955116227281,1747.0,1712.0,2050,Ball State,Mid-American,38.0,"[7, 28, 3, 0]",0.8288044883772718,1504.0,1539.0,4.3374895522,https://www.youtube.com/watch?v=OTZkWzhJSLQ,
401269382,2020,16,regular,2020-12-19T00:30:00.000Z,0.0,False,True,,6577.0,SHI Stadium,164,Rutgers,Big Ten,21.0,"[3, 11, 7, 0]",0.0011606192939911,1340.0,1339.0,158,Nebraska,Big Ten,28.0,"[0, 7, 14, 7]",0.9988393807060088,1504.0,1505.0,8.0057054307,https://www.youtube.com/watch?v=lczu5l7r4O4,
401249434,2020,16,regular,2020-12-19T01:00:00.000Z,0.0,False,True,,477.0,Los Angeles Memorial Coliseum,30,USC,Pac-12,24.0,"[7, 7, 3, 7]",0.2332727187669451,1695.0,1692.0,2483,Oregon,Pac-12,31.0,"[14, 7, 7, 3]",0.7667272812330548,1833.0,1836.0,5.4332473205,https://www.youtube.com/watch?v=akNMET3va64,
401260158,2020,16,regular,2020-12-19T17:00:00.000Z,0.0,False,True,,3853.0,Neyland Stadium,2633,Tennessee,SEC,13.0,"[7, 6, 0, 0]",0.0028587205608557,1504.0,1484.0,245,Texas A&M,SEC,34.0,"[7, 17, 0, 10]",0.9971412794391442,1820.0,1840.0,2.6567450056,https://www.youtube.com/watch?v=uKGi9qeW5aY,
401262060,2020,16,regular,2020-12-19T17:00:00.000Z,0.0,True,True,,3687.0,AT&T Stadium,66,Iowa State,Big 12,21.0,"[0, 7, 7, 7]",0.4109595634589638,1899.0,1897.0,201,Oklahoma,Big 12,27.0,"[7, 17, 0, 3]",0.5890404365410362,1961.0,1963.0,4.3456147351,https://www.youtube.com/watch?v=xoqXQC3mah0,
401247349,2020,16,regular,2020-12-19T17:00:00.000Z,0.0,True,True,,3812.0,Lucas Oil Stadium,194,Ohio State,Big Ten,22.0,"[3, 3, 7, 9]",0.9336827195140678,2119.0,2111.0,77,Northwestern,Big Ten,10.0,"[7, 3, 0, 0]",0.0663172804859322,1643.0,1651.0,6.7866416874,https://www.youtube.com/watch?v=6L_OKV7DZ8E,
401269375,2020,16,regular,2020-12-19T18:30:00.000Z,0.0,False,True,,587.0,Rice-Eccles Stadium,254,Utah,Pac-12,45.0,"[0, 7, 14, 24]",0.977528135331149,1685.0,1709.0,265,Washington State,Pac-12,28.0,"[7, 21, 0, 0]",0.0224718646688509,1541.0,1517.0,7.8360675014,https://www.youtube.com/watch?v=lGCCEqJ90GU,
401265699,2020,16,regular,2020-12-19T20:00:00.000Z,0.0,False,False,,3841.0,Blaik Field at Michie Stadium,349,Army,FBS Independents,10.0,"[0, 3, 0, 7]",0.2323283331732857,1573.0,1575.0,2005,Air Force,Mountain West,7.0,"[0, 0, 7, 0]",0.7676716668267143,1677.0,1675.0,5.8485539257,https://www.youtube.com/watch?v=E3YDIktaW58,
401267166,2020,16,regular,2020-12-19T20:30:00.000Z,0.0,False,True,,3693.0,Davis Wade Stadium,344,Mississippi State,SEC,51.0,"[14, 13, 7, 17]",0.9564510590969442,1460.0,1514.0,142,Missouri,SEC,32.0,"[7, 3, 8, 14]",0.0435489409030558,1558.0,1504.0,3.455649504,https://www.youtube.com/watch?v=PRlTyq1hec4,
401267165,2020,16,regular,2020-12-19T20:30:00.000Z,0.0,False,True,,3958.0,Tiger Stadium,99,LSU,SEC,53.0,"[10, 24, 6, 13]",0.1452738628291187,1757.0,1756.0,145,Ole Miss,SEC,48.0,"[7, 14, 13, 14]",0.8547261371708813,1597.0,1598.0,8.7585215722,https://www.youtube.com/watch?v=fQYhPMY95oI,
401269384,2020,16,regular,2020-12-19T21:00:00.000Z,0.0,False,True,,347.0,Camp Randall Stadium,275,Wisconsin,Big Ten,20.0,"[0, 7, 7, 3, 3]",0.6261225682607259,1861.0,1859.0,135,Minnesota,Big Ten,17.0,"[7, 0, 3, 7, 0]",0.3738774317392741,1626.0,1628.0,6.8482431475,https://www.youtube.com/watch?v=tXidQFpFVB4,
401256001,2020,16,regular,2020-12-19T21:00:00.000Z,0.0,True,True,,3628.0,Bank of America Stadium,87,Notre Dame,FBS Independents,10.0,"[3, 0, 0, 7]",0.029661544180302,1962.0,1932.0,228,Clemson,ACC,34.0,"[7, 17, 7, 3]",0.970338455819698,2191.0,2221.0,1.915076699,https://www.youtube.com/watch?v=ATzZwy4XYsI,
401249043,2020,16,regular,2020-12-19T21:40:00.000Z,0.0,True,True,,3914.0,Sam Boyd Stadium,23,San José State,Mountain West,34.0,"[7, 12, 0, 15]",0.9537259945143626,1513.0,1568.0,68,Boise State,Mountain West,20.0,"[3, 3, 7, 7]",0.0462740054856374,1708.0,1653.0,7.3441335025,https://www.youtube.com/watch?v=XZwwn1tdV94,
